avgmaxtmp,avgmintmp,avgtmp,Geography,precipitation
87.72727273,40.27272727,57.36363636,"Orinda city, California",1.245454545
97.09090909,37.45454545,64.45454545,"Orland city, California",1.354545455
94.45454545,39.45454545,64.36363636,"Oroville city, California",1.572727273
90.63636364,43.90909091,60,"Oxnard city, California",0.936363636
87.36363636,43,57.27272727,"Pacifica city, California",1.3
87.18181818,39.72727273,56.18181818,"Pacific Grove city, California",0.863636364
95.09090909,33.27272727,64,"Palmdale city, California",0.436363636
105.1818182,49,77,"Palm Desert city, California",0.3
105.1818182,49,77,"Palm Springs city, California",0.3
89.72727273,42.18181818,59.72727273,"Palo Alto city, California",0.963636364
91,48.36363636,63,"Palos Verdes Estates city, California",0.854545455
91.90909091,24.27272727,59.18181818,"Paradise town, California",0.527272727
97.09090909,46.45454545,64,"Paramount city, California",0.909090909
96.18181818,41.45454545,66.09090909,"Parlier city, California",0.745454545
96.72727273,48.54545455,65.36363636,"Pasadena city, California",1.172727273
95.81818182,40.72727273,64.63636364,"Patterson city, California",0.809090909
99,36.54545455,64.09090909,"Perris city, California",0.536363636
94.09090909,33.63636364,56.81818182,"Petaluma city, California",2.118181818
99.45454545,46.18181818,65.36363636,"Pico Rivera city, California",0.7
87.72727273,40.27272727,57.36363636,"Piedmont city, California",1.245454545
98.09090909,41.27272727,65.09090909,"Pinole city, California",0.445454545
97,37.90909091,58.63636364,"Pismo Beach city, California",1.254545455
93.45454545,39.90909091,60.72727273,"Pittsburg city, California",0.972727273
99.45454545,46.18181818,65.36363636,"Placentia city, California",0.7
76.27272727,14.09090909,45.09090909,"Placerville city, California",1.327272727
93.45454545,39.90909091,60.72727273,"Pleasant Hill city, California",0.972727273
93.63636364,36.36363636,59.45454545,"Pleasanton city, California",1
95.36363636,37.54545455,63.36363636,"Plymouth city, California",0.954545455
95.45454545,33.63636364,58.63636364,"Point Arena city, California",2.190909091
101,39.72727273,64.45454545,"Pomona city, California",0.627272727
95.36363636,36.63636364,64.09090909,"Porterville city, California",0.663636364
90.63636364,43.90909091,60,"Port Hueneme city, California",0.936363636
79.81818182,28,53.27272727,"Portola city, California",3.945454545
89.72727273,42.18181818,59.72727273,"Portola Valley town, California",0.963636364
97.63636364,33,61.27272727,"Poway city, California",1
93.27272727,37.72727273,61.36363636,"Rancho Cordova city, California",1.190909091
100.6363636,43.36363636,66.27272727,"Rancho Cucamonga city, California",0.909090909
105.1818182,49,77,"Rancho Mirage city, California",0.3
91,48.36363636,63,"Rancho Palos Verdes city, California",0.854545455
95.45454545,48.72727273,64.18181818,"Rancho Santa Margarita city, California",0.672727273
97.09090909,37.45454545,64.45454545,"Red Bluff city, California",1.354545455
98.27272727,36,64.54545455,"Redding city, California",2
99,36.54545455,64.09090909,"Redlands city, California",0.536363636
91,48.36363636,63,"Redondo Beach city, California",0.854545455
89.72727273,42.18181818,59.72727273,"Redwood City city, California",0.963636364
96.18181818,41.45454545,66.09090909,"Reedley city, California",0.745454545
100.6363636,43.36363636,66.27272727,"Rialto city, California",0.909090909
98.09090909,41.27272727,65.09090909,"Richmond city, California",0.445454545
97.27272727,35.45454545,69,"Ridgecrest city, California",0.172727273
74.81818182,47.27272727,58.27272727,"Rio Dell city, California",0.154545455
93,36.27272727,60.09090909,"Rio Vista city, California",1.6
95.36363636,37.54545455,63.36363636,"Ripon city, California",0.954545455
95.81818182,40.72727273,64.63636364,"Riverbank city, California",0.809090909
98.09090909,41.27272727,65.09090909,"Riverside city, California",0.445454545
93,39.09090909,64.90909091,"Rocklin city, California",1.227272727
94.09090909,33.63636364,56.81818182,"Rohnert Park city, California",2.118181818
96.18181818,41.45454545,66.09090909,"Rolling Hills city, California",0.745454545
91,48.36363636,63,"Rolling Hills Estates city, California",0.854545455
96.72727273,48.54545455,65.36363636,"Rosemead city, California",1.172727273
93.18181818,35.72727273,61.81818182,"Roseville city, California",1.109090909
98.09090909,41.27272727,65.09090909,"Ross town, California",0.445454545
93.27272727,37.72727273,61.36363636,"Sacramento city, California",1.190909091
92.09090909,37,56.54545455,"Salinas city, California",0.954545455
98.09090909,41.27272727,65.09090909,"San Anselmo town, California",0.445454545
98.09090909,41.27272727,65.09090909,"San Bernardino city, California",0.445454545
87.36363636,43,57.27272727,"San Bruno city, California",1.3
87.36363636,43,57.27272727,"San Carlos city, California",1.3
95.45454545,48.72727273,64.18181818,"San Clemente city, California",0.672727273
87.18181818,39.72727273,56.18181818,"Sand City city, California",0.863636364
91.09090909,50.36363636,63.63636364,"San Diego city, California",0.636363636
101,39.72727273,64.45454545,"San Dimas city, California",0.627272727
104,41.81818182,65,"San Fernando city, California",1.136363636
87.36363636,43,57.27272727,"San Francisco city, California",1.3
96.72727273,48.54545455,65.36363636,"San Gabriel city, California",1.172727273
96.18181818,41.45454545,66.09090909,"Sanger city, California",0.745454545
99,36.54545455,64.09090909,"San Jacinto city, California",0.536363636
96.18181818,34.90909091,65.54545455,"San Joaquin city, California",0.336363636
91.90909091,41.09090909,60.18181818,"San Jose city, California",0.927272727
92.09090909,37,56.54545455,"San Juan Bautista city, California",0.954545455
95.45454545,48.72727273,64.18181818,"San Juan Capistrano city, California",0.672727273
91.09090909,42.18181818,58.27272727,"San Leandro city, California",1.145454545
97,37.90909091,58.63636364,"San Luis Obispo city, California",1.254545455
90.81818182,48.36363636,62.45454545,"San Marcos city, California",0.636363636
96.72727273,48.54545455,65.36363636,"San Marino city, California",1.172727273
87.36363636,43,57.27272727,"San Mateo city, California",1.3
98.09090909,41.27272727,65.09090909,"San Pablo city, California",0.445454545
98.09090909,41.27272727,65.09090909,"San Rafael city, California",0.445454545
93.63636364,36.36363636,59.45454545,"San Ramon city, California",1
95.45454545,48.72727273,64.18181818,"Santa Ana city, California",0.672727273
91.36363636,39.09090909,59.09090909,"Santa Barbara city, California",1.290909091
91.90909091,41.09090909,60.18181818,"Santa Clara city, California",0.927272727
104,41.81818182,65,"Santa Clarita city, California",1.136363636
91.72727273,36.90909091,56.09090909,"Santa Cruz city, California",1.072727273
99.45454545,46.18181818,65.36363636,"Santa Fe Springs city, California",0.7
95.63636364,36.18181818,57.27272727,"Santa Maria city, California",1.036363636
91.72727273,46.54545455,62.90909091,"Santa Monica city, California",0.927272727
93.63636364,41.36363636,61.09090909,"Santa Paula city, California",0.8
94.09090909,33.63636364,56.81818182,"Santa Rosa city, California",2.118181818
99,36.54545455,64.09090909,"Santee city, California",0.536363636
91.90909091,41.09090909,60.18181818,"Saratoga city, California",0.927272727
87.36363636,43,57.27272727,"Sausalito city, California",1.3
91.72727273,36.90909091,56.09090909,"Scotts Valley city, California",1.072727273
96.72727273,46.72727273,66.27272727,"Seal Beach city, California",0.709090909
87.18181818,39.72727273,56.18181818,"Seaside city, California",0.863636364
94.09090909,33.63636364,56.81818182,"Sebastopol city, California",2.118181818
96.18181818,41.45454545,66.09090909,"Selma city, California",0.745454545
98.18181818,42,67.36363636,"Shafter city, California",0.390909091
98.27272727,36,64.54545455,"Shasta Lake city, California",2
96.72727273,48.54545455,65.36363636,"Sierra Madre city, California",1.172727273
97.09090909,46.45454545,64,"Signal Hill city, California",0.909090909
104,41.81818182,65,"Simi Valley city, California",1.136363636
90.81818182,48.36363636,62.45454545,"Solana Beach city, California",0.636363636
92.09090909,37,56.54545455,"Soledad city, California",0.954545455
87.27272727,35.54545455,56.63636364,"Solvang city, California",0.127272727
92.27272727,31.27272727,56.72727273,"Sonoma city, California",1.227272727
95.81818182,40.72727273,64.63636364,"Sonora city, California",0.809090909
96.72727273,48.54545455,65.36363636,"South El Monte city, California",1.172727273
97.09090909,46.45454545,64,"South Gate city, California",0.909090909
76.27272727,14.09090909,45.09090909,"South Lake Tahoe city, California",1.327272727
96.72727273,48.54545455,65.36363636,"South Pasadena city, California",1.172727273
87.36363636,43,57.27272727,"South San Francisco city, California",1.3
96.72727273,46.72727273,66.27272727,"Stanton city, California",0.709090909
95.36363636,37.54545455,63.36363636,"Stockton city, California",0.954545455
96.45454545,38,63.54545455,"Suisun City city, California",1.490909091
89.72727273,42.18181818,59.72727273,"Sunnyvale city, California",0.963636364
84.72727273,13.54545455,48.63636364,"Susanville city, California",0.836363636
95.36363636,37.54545455,63.36363636,"Sutter Creek city, California",0.954545455
98.18181818,42,67.36363636,"Taft city, California",0.390909091
85.54545455,31.81818182,57.45454545,"Tehachapi city, California",1.027272727
97.09090909,37.45454545,64.45454545,"Tehama city, California",1.354545455
91.72727273,39.72727273,61.45454545,"Temecula city, California",0.8
96.72727273,48.54545455,65.36363636,"Temple City city, California",1.172727273
93.63636364,41.36363636,61.09090909,"Thousand Oaks city, California",0.8
87.36363636,43,57.27272727,"Tiburon town, California",1.3
93.72727273,50.09090909,65,"Torrance city, California",0.681818182
95.36363636,37.54545455,63.36363636,"Tracy city, California",0.954545455
77.90909091,33.09090909,50.90909091,"Trinidad city, California",3.272727273
78.81818182,10.09090909,44.72727273,"Truckee town, California",1.263636364
94.45454545,37.90909091,64.09090909,"Tulare city, California",0.381818182
81.18181818,16.45454545,47.90909091,"Tulelake city, California",0.727272727
95.81818182,40.72727273,64.63636364,"Turlock city, California",0.809090909
95.45454545,48.72727273,64.18181818,"Tustin city, California",0.672727273
101,43,72.36363636,"Twentynine Palms city, California",0.327272727
95.45454545,33.63636364,58.63636364,"Ukiah city, California",2.190909091
91.09090909,42.18181818,58.27272727,"Union City city, California",1.145454545
100.6363636,43.36363636,66.27272727,"Upland city, California",0.909090909
96.45454545,38,63.54545455,"Vacaville city, California",1.490909091
92.27272727,31.27272727,56.72727273,"Vallejo city, California",1.227272727
96.72727273,48.54545455,65.36363636,"Vernon city, California",1.172727273
100.6363636,43.36363636,66.27272727,"Victorville city, California",0.909090909
95.36363636,36.63636364,64.09090909,"Villa Park city, California",0.663636364
94.45454545,37.90909091,64.09090909,"Visalia city, California",0.381818182
90.81818182,48.36363636,62.45454545,"Vista city, California",0.636363636
101,39.72727273,64.45454545,"Walnut city, California",0.627272727
93.45454545,39.90909091,60.72727273,"Walnut Creek city, California",0.972727273
98.18181818,42,67.36363636,"Wasco city, California",0.390909091
95.81818182,40.72727273,64.63636364,"Waterford city, California",0.809090909
91.72727273,36.90909091,56.09090909,"Watsonville city, California",1.072727273
85,24.54545455,51.27272727,"Weed city, California",2.518181818
99.45454545,46.18181818,65.36363636,"West Covina city, California",0.7
96.72727273,48.54545455,65.36363636,"West Hollywood city, California",1.172727273
93.63636364,41.36363636,61.09090909,"Westlake Village city, California",0.8
96.72727273,46.72727273,66.27272727,"Westminster city, California",0.709090909
105.4545455,46.27272727,75.81818182,"Westmorland city, California",0.109090909
93.27272727,37.72727273,61.36363636,"West Sacramento city, California",1.190909091
93,39.09090909,64.90909091,"Wheatland city, California",1.227272727
99.45454545,46.18181818,65.36363636,"Whittier city, California",0.7
99,36.54545455,64.09090909,"Wildomar city, California",0.536363636
94.63636364,36,62.72727273,"Williams city, California",1.281818182
95.45454545,33.63636364,58.63636364,"Willits city, California",2.190909091
94.45454545,39.45454545,64.36363636,"Willows city, California",1.572727273
94.09090909,33.63636364,56.81818182,"Windsor town, California",2.118181818
96.45454545,38,63.54545455,"Winters city, California",1.490909091
94.45454545,37.90909091,64.09090909,"Woodlake city, California",0.381818182
93.18181818,35.72727273,61.81818182,"Woodland city, California",1.109090909
89.72727273,42.18181818,59.72727273,"Woodside town, California",0.963636364
99.45454545,46.18181818,65.36363636,"Yorba Linda city, California",0.7
92.27272727,31.27272727,56.72727273,"Yountville city, California",1.227272727
88.09090909,21,52.90909091,"Yreka city, California",0.736363636
94.63636364,36,62.72727273,"Yuba City city, California",1.281818182
99,36.54545455,64.09090909,"Yucaipa city, California",0.536363636
101,43,72.36363636,"Yucca Valley town, California",0.327272727
87.90909091,17,54.09090909,"Aguilar town, Colorado",1.1
88.09090909,17.45454545,51.54545455,"Akron town, Colorado",1.336363636
77.81818182,4.909090909,44.54545455,"Alamosa city, Colorado",0.654545455
66.18181818,3.818181818,36.36363636,"Alma town, Colorado",1.245454545
77.81818182,4.909090909,44.54545455,"Antonito town, Colorado",0.654545455
87.45454545,12.90909091,49.36363636,"Arriba town, Colorado",1.263636364
86.72727273,19.27272727,52.18181818,"Arvada city, Colorado",1.327272727
74.09090909,9,42.81818182,"Aspen city, Colorado",1.154545455
88.63636364,13.54545455,50.09090909,"Ault town, Colorado",0.654545455
86.72727273,19.27272727,52.18181818,"Aurora city, Colorado",1.327272727
76.54545455,12,45.90909091,"Avon town, Colorado",0.390909091
74.09090909,9,42.81818182,"Basalt town, Colorado",1.154545455
79.45454545,14.09090909,49.09090909,"Bayfield town, Colorado",0.890909091
85.72727273,18.36363636,51.90909091,"Bennett town, Colorado",1.445454545
87.27272727,17.90909091,51.36363636,"Berthoud town, Colorado",1.836363636
90,19.27272727,52.54545455,"Bethune town, Colorado",0.981818182
85.72727273,18.36363636,51.90909091,"Black Hawk city, Colorado",1.445454545
77.81818182,4.909090909,44.54545455,"Blanca town, Colorado",0.654545455
66.18181818,3.818181818,36.36363636,"Blue River town, Colorado",1.245454545
77.81818182,4.909090909,44.54545455,"Bonanza town, Colorado",0.654545455
91.72727273,18.54545455,54.36363636,"Boone town, Colorado",1.118181818
87.27272727,17.90909091,51.36363636,"Boulder city, Colorado",1.836363636
85.72727273,18.36363636,51.90909091,"Bow Mar town, Colorado",1.445454545
