id,Geography,stateAbbr,stateFullName
5236,"Grand Mound, Iowa",IA, Iowa
5237,"Grand River, Iowa",IA, Iowa
5238,"Grandview, Iowa",IA, Iowa
5239,"Granger, Iowa",IA, Iowa
5240,"Grant, Iowa",IA, Iowa
5241,"Granville, Iowa",IA, Iowa
5242,"Gravity, Iowa",IA, Iowa
5243,"Gray, Iowa",IA, Iowa
5244,"Greeley, Iowa",IA, Iowa
5245,"Greene, Iowa",IA, Iowa
5246,"Greenfield, Iowa",IA, Iowa
5247,"Greenville, Iowa",IA, Iowa
5248,"Grimes, Iowa",IA, Iowa
5249,"Grinnell, Iowa",IA, Iowa
5250,"Griswold, Iowa",IA, Iowa
5251,"Grundy Center, Iowa",IA, Iowa
5252,"Gruver, Iowa",IA, Iowa
5253,"Guernsey, Iowa",IA, Iowa
5254,"Guthrie Center, Iowa",IA, Iowa
5255,"Guttenberg, Iowa",IA, Iowa
5256,"Halbur, Iowa",IA, Iowa
5257,"Hamburg, Iowa",IA, Iowa
5258,"Hamilton, Iowa",IA, Iowa
5259,"Hampton, Iowa",IA, Iowa
5260,"Hancock, Iowa",IA, Iowa
5261,"Hansell, Iowa",IA, Iowa
5262,"Harcourt, Iowa",IA, Iowa
5263,"Hardy, Iowa",IA, Iowa
5264,"Harlan, Iowa",IA, Iowa
5265,"Harper, Iowa",IA, Iowa
5266,"Harpers Ferry, Iowa",IA, Iowa
5267,"Harris, Iowa",IA, Iowa
5268,"Hartford, Iowa",IA, Iowa
5269,"Hartley, Iowa",IA, Iowa
5270,"Hartwick, Iowa",IA, Iowa
5271,"Harvey, Iowa",IA, Iowa
5272,"Hastings, Iowa",IA, Iowa
5273,"Havelock, Iowa",IA, Iowa
5274,"Haverhill, Iowa",IA, Iowa
5275,"Hawarden, Iowa",IA, Iowa
5276,"Hawkeye, Iowa",IA, Iowa
5277,"Hayesville, Iowa",IA, Iowa
5278,"Hazleton, Iowa",IA, Iowa
5279,"Hedrick, Iowa",IA, Iowa
5280,"Henderson, Iowa",IA, Iowa
5281,"Hepburn, Iowa",IA, Iowa
5282,"Hiawatha, Iowa",IA, Iowa
5283,"Hills, Iowa",IA, Iowa
5284,"Hillsboro, Iowa",IA, Iowa
5285,"Hinton, Iowa",IA, Iowa
5286,"Holland, Iowa",IA, Iowa
5287,"Holstein, Iowa",IA, Iowa
5288,"Holy Cross, Iowa",IA, Iowa
5289,"Hopkinton, Iowa",IA, Iowa
5290,"Hornick, Iowa",IA, Iowa
5291,"Hospers, Iowa",IA, Iowa
5292,"Houghton, Iowa",IA, Iowa
5293,"Hubbard, Iowa",IA, Iowa
5294,"Hudson, Iowa",IA, Iowa
5295,"Hull, Iowa",IA, Iowa
5296,"Humboldt, Iowa",IA, Iowa
5297,"Humeston, Iowa",IA, Iowa
5298,"Huxley, Iowa",IA, Iowa
5299,"Ida Grove, Iowa",IA, Iowa
5300,"Imogene, Iowa",IA, Iowa
5301,"Independence, Iowa",IA, Iowa
5302,"Indianola, Iowa",IA, Iowa
5303,"Inwood, Iowa",IA, Iowa
5304,"Ionia, Iowa",IA, Iowa
5305,"Iowa City, Iowa",IA, Iowa
5306,"Iowa Falls, Iowa",IA, Iowa
5307,"Ireton, Iowa",IA, Iowa
5308,"Irwin, Iowa",IA, Iowa
5309,"Jackson Junction, Iowa",IA, Iowa
5310,"Jamaica, Iowa",IA, Iowa
5311,"Janesville, Iowa",IA, Iowa
5312,"Jefferson, Iowa",IA, Iowa
5313,"Jesup, Iowa",IA, Iowa
5314,"Jewell Junction, Iowa",IA, Iowa
5315,"Johnston, Iowa",IA, Iowa
5316,"Joice, Iowa",IA, Iowa
5317,"Jolley, Iowa",IA, Iowa
5318,"Kalona, Iowa",IA, Iowa
5319,"Kamrar, Iowa",IA, Iowa
5320,"Kanawha, Iowa",IA, Iowa
5321,"Kellerton, Iowa",IA, Iowa
5322,"Kelley, Iowa",IA, Iowa
5323,"Kellogg, Iowa",IA, Iowa
5324,"Kensett, Iowa",IA, Iowa
5325,"Keokuk, Iowa",IA, Iowa
5326,"Keomah Village, Iowa",IA, Iowa
5327,"Keosauqua, Iowa",IA, Iowa
5328,"Keota, Iowa",IA, Iowa
5329,"Keswick, Iowa",IA, Iowa
5330,"Keystone, Iowa",IA, Iowa
5331,"Kimballton, Iowa",IA, Iowa
5332,"Kingsley, Iowa",IA, Iowa
5333,"Kinross, Iowa",IA, Iowa
5334,"Kirkman, Iowa",IA, Iowa
5335,"Kirkville, Iowa",IA, Iowa
5336,"Kiron, Iowa",IA, Iowa
5337,"Klemme, Iowa",IA, Iowa
5338,"Knierim, Iowa",IA, Iowa
5339,"Knoxville, Iowa",IA, Iowa
5340,"Lacona, Iowa",IA, Iowa
5341,"Ladora, Iowa",IA, Iowa
5342,"Lake City, Iowa",IA, Iowa
5343,"Lake Mills, Iowa",IA, Iowa
5344,"Lake Park, Iowa",IA, Iowa
5345,"Lakeside, Iowa",IA, Iowa
5346,"Lake View, Iowa",IA, Iowa
5347,"Lakota, Iowa",IA, Iowa
5348,"Lambs Grove, Iowa",IA, Iowa
5349,"Lamoni, Iowa",IA, Iowa
5350,"Lamont, Iowa",IA, Iowa
5351,"La Motte, Iowa",IA, Iowa
5352,"Lanesboro, Iowa",IA, Iowa
5353,"Lansing, Iowa",IA, Iowa
5354,"La Porte City, Iowa",IA, Iowa
5355,"Larchwood, Iowa",IA, Iowa
5356,"Larrabee, Iowa",IA, Iowa
5357,"Latimer, Iowa",IA, Iowa
5358,"Laurel, Iowa",IA, Iowa
5359,"Laurens, Iowa",IA, Iowa
5360,"Lawler, Iowa",IA, Iowa
5361,"Lawton, Iowa",IA, Iowa
5362,"Le Claire, Iowa",IA, Iowa
5363,"Ledyard, Iowa",IA, Iowa
5364,"Le Grand, Iowa",IA, Iowa
5365,"Lehigh, Iowa",IA, Iowa
5366,"Leighton, Iowa",IA, Iowa
5367,"Leland, Iowa",IA, Iowa
5368,"Le Mars, Iowa",IA, Iowa
5369,"Lenox, Iowa",IA, Iowa
5370,"Leon, Iowa",IA, Iowa
5371,"Le Roy, Iowa",IA, Iowa
5372,"Lester, Iowa",IA, Iowa
5373,"Letts, Iowa",IA, Iowa
5374,"Lewis, Iowa",IA, Iowa
5375,"Libertyville, Iowa",IA, Iowa
5376,"Lidderdale, Iowa",IA, Iowa
5377,"Lime Springs, Iowa",IA, Iowa
5378,"Lincoln, Iowa",IA, Iowa
5379,"Linden, Iowa",IA, Iowa
5380,"Lineville, Iowa",IA, Iowa
5381,"Linn Grove, Iowa",IA, Iowa
5382,"Lisbon, Iowa",IA, Iowa
5383,"Liscomb, Iowa",IA, Iowa
5384,"Little Rock, Iowa",IA, Iowa
5385,"Little Sioux, Iowa",IA, Iowa
5386,"Livermore, Iowa",IA, Iowa
5387,"Lockridge, Iowa",IA, Iowa
5388,"Logan, Iowa",IA, Iowa
5389,"Lohrville, Iowa",IA, Iowa
5390,"Lone Rock, Iowa",IA, Iowa
5391,"Lone Tree, Iowa",IA, Iowa
5392,"Long Grove, Iowa",IA, Iowa
5393,"Lorimor, Iowa",IA, Iowa
5394,"Lost Nation, Iowa",IA, Iowa
5395,"Lovilia, Iowa",IA, Iowa
5396,"Lowden, Iowa",IA, Iowa
5397,"Low Moor, Iowa",IA, Iowa
5398,"Luana, Iowa",IA, Iowa
5399,"Lucas, Iowa",IA, Iowa
5400,"Luther, Iowa",IA, Iowa
5401,"Lu Verne, Iowa",IA, Iowa
5402,"Luxemburg, Iowa",IA, Iowa
5403,"Luzerne, Iowa",IA, Iowa
5404,"Lynnville, Iowa",IA, Iowa
5405,"Lytton, Iowa",IA, Iowa
5406,"McCallsburg, Iowa",IA, Iowa
5407,"McCausland, Iowa",IA, Iowa
5408,"McClelland, Iowa",IA, Iowa
5409,"Macedonia, Iowa",IA, Iowa
5410,"McGregor, Iowa",IA, Iowa
5411,"McIntire, Iowa",IA, Iowa
5412,"Macksburg, Iowa",IA, Iowa
5413,"Madrid, Iowa",IA, Iowa
5414,"Magnolia, Iowa",IA, Iowa
5415,"Maharishi Vedic City, Iowa",IA, Iowa
5416,"Malcom, Iowa",IA, Iowa
5417,"Mallard, Iowa",IA, Iowa
5418,"Maloy, Iowa",IA, Iowa
5419,"Malvern, Iowa",IA, Iowa
5420,"Manchester, Iowa",IA, Iowa
5421,"Manilla, Iowa",IA, Iowa
5422,"Manly, Iowa",IA, Iowa
5423,"Manning, Iowa",IA, Iowa
5424,"Manson, Iowa",IA, Iowa
5425,"Mapleton, Iowa",IA, Iowa
5426,"Maquoketa, Iowa",IA, Iowa
5427,"Marathon, Iowa",IA, Iowa
5428,"Marble Rock, Iowa",IA, Iowa
5429,"Marcus, Iowa",IA, Iowa
5430,"Marengo, Iowa",IA, Iowa
5431,"Marion, Iowa",IA, Iowa
5432,"Marne, Iowa",IA, Iowa
5433,"Marquette, Iowa",IA, Iowa
5434,"Martelle, Iowa",IA, Iowa
5435,"Martensdale, Iowa",IA, Iowa
5436,"Martinsburg, Iowa",IA, Iowa
5437,"Marysville, Iowa",IA, Iowa
5438,"Mason City, Iowa",IA, Iowa
5439,"Masonville, Iowa",IA, Iowa
5440,"Massena, Iowa",IA, Iowa
5441,"Matlock, Iowa",IA, Iowa
5442,"Maurice, Iowa",IA, Iowa
5443,"Maxwell, Iowa",IA, Iowa
5444,"Maynard, Iowa",IA, Iowa
5445,"Maysville, Iowa",IA, Iowa
5446,"Mechanicsville, Iowa",IA, Iowa
5447,"Mediapolis, Iowa",IA, Iowa
5448,"Melbourne, Iowa",IA, Iowa
5449,"Melcher-Dallas, Iowa",IA, Iowa
5450,"Melrose, Iowa",IA, Iowa
5451,"Melvin, Iowa",IA, Iowa
5452,"Menlo, Iowa",IA, Iowa
5453,"Meriden, Iowa",IA, Iowa
5454,"Merrill, Iowa",IA, Iowa
5455,"Meservey, Iowa",IA, Iowa
5456,"Miles, Iowa",IA, Iowa
5457,"Milford, Iowa",IA, Iowa
5458,"Millersburg, Iowa",IA, Iowa
5459,"Millerton, Iowa",IA, Iowa
5460,"Milo, Iowa",IA, Iowa
5461,"Milton, Iowa",IA, Iowa
5462,"Minburn, Iowa",IA, Iowa
5463,"Minden, Iowa",IA, Iowa
5464,"Mingo, Iowa",IA, Iowa
5465,"Missouri Valley, Iowa",IA, Iowa
5466,"Mitchell, Iowa",IA, Iowa
5467,"Mitchellville, Iowa",IA, Iowa
5468,"Modale, Iowa",IA, Iowa
5469,"Mondamin, Iowa",IA, Iowa
5470,"Monmouth, Iowa",IA, Iowa
5471,"Monona, Iowa",IA, Iowa
5472,"Monroe, Iowa",IA, Iowa
5473,"Montezuma, Iowa",IA, Iowa
5474,"Monticello, Iowa",IA, Iowa
5475,"Montour, Iowa",IA, Iowa
5476,"Montrose, Iowa",IA, Iowa
5477,"Moorhead, Iowa",IA, Iowa
5478,"Moorland, Iowa",IA, Iowa
5479,"Moravia, Iowa",IA, Iowa
5480,"Morley, Iowa",IA, Iowa
5481,"Morning Sun, Iowa",IA, Iowa
5482,"Morrison, Iowa",IA, Iowa
5483,"Moulton, Iowa",IA, Iowa
5484,"Mount Auburn, Iowa",IA, Iowa
5485,"Mount Ayr, Iowa",IA, Iowa
5486,"Mount Pleasant, Iowa",IA, Iowa
5487,"Mount Union, Iowa",IA, Iowa
5488,"Mount Vernon, Iowa",IA, Iowa
5489,"Moville, Iowa",IA, Iowa
5490,"Murray, Iowa",IA, Iowa
5491,"Muscatine, Iowa",IA, Iowa
5492,"Mystic, Iowa",IA, Iowa
5493,"Nashua, Iowa",IA, Iowa
5494,"Nemaha, Iowa",IA, Iowa
5495,"Neola, Iowa",IA, Iowa
5496,"Nevada, Iowa",IA, Iowa
5497,"New Albin, Iowa",IA, Iowa
5498,"Newell, Iowa",IA, Iowa
5499,"Newhall, Iowa",IA, Iowa
5500,"New Hampton, Iowa",IA, Iowa
5501,"New Hartford, Iowa",IA, Iowa
5502,"New Liberty, Iowa",IA, Iowa
5503,"New London, Iowa",IA, Iowa
5504,"New Market, Iowa",IA, Iowa
5505,"New Providence, Iowa",IA, Iowa
5506,"New Sharon, Iowa",IA, Iowa
5507,"Newton, Iowa",IA, Iowa
5508,"New Vienna, Iowa",IA, Iowa
5509,"New Virginia, Iowa",IA, Iowa
5510,"Nichols, Iowa",IA, Iowa
5511,"Nodaway, Iowa",IA, Iowa
5512,"Nora Springs, Iowa",IA, Iowa
5513,"Northboro, Iowa",IA, Iowa
5514,"North Buena Vista, Iowa",IA, Iowa
5515,"North English, Iowa",IA, Iowa
5516,"North Liberty, Iowa",IA, Iowa
5517,"North Washington, Iowa",IA, Iowa
5518,"Northwood, Iowa",IA, Iowa
5519,"Norwalk, Iowa",IA, Iowa
5520,"Norway, Iowa",IA, Iowa
5521,"Numa, Iowa",IA, Iowa
5522,"Oakland, Iowa",IA, Iowa
5523,"Oakland Acres, Iowa",IA, Iowa
5524,"Oakville, Iowa",IA, Iowa
5525,"Ocheyedan, Iowa",IA, Iowa
5526,"Odebolt, Iowa",IA, Iowa
5527,"Oelwein, Iowa",IA, Iowa
5528,"Ogden, Iowa",IA, Iowa
5529,"Okoboji, Iowa",IA, Iowa
5530,"Olds, Iowa",IA, Iowa
5531,"Olin, Iowa",IA, Iowa
5532,"Ollie, Iowa",IA, Iowa
5533,"Onawa, Iowa",IA, Iowa
5534,"Onslow, Iowa",IA, Iowa
5535,"Orange City, Iowa",IA, Iowa
5536,"Orchard, Iowa",IA, Iowa
5537,"Orient, Iowa",IA, Iowa
5538,"Orleans, Iowa",IA, Iowa
5539,"Osage, Iowa",IA, Iowa
5540,"Osceola, Iowa",IA, Iowa
5541,"Oskaloosa, Iowa",IA, Iowa
5542,"Ossian, Iowa",IA, Iowa
5543,"Osterdock, Iowa",IA, Iowa
5544,"Otho, Iowa",IA, Iowa
5545,"Oto, Iowa",IA, Iowa
5546,"Ottosen, Iowa",IA, Iowa
5547,"Ottumwa, Iowa",IA, Iowa
5548,"Owasa, Iowa",IA, Iowa
5549,"Oxford, Iowa",IA, Iowa
5550,"Oxford Junction, Iowa",IA, Iowa
5551,"Oyens, Iowa",IA, Iowa
5552,"Pacific Junction, Iowa",IA, Iowa
5553,"Packwood, Iowa",IA, Iowa
5554,"Palmer, Iowa",IA, Iowa
5555,"Palo, Iowa",IA, Iowa
5556,"Panama, Iowa",IA, Iowa
5557,"Panora, Iowa",IA, Iowa
5558,"Panorama Park, Iowa",IA, Iowa
5559,"Parkersburg, Iowa",IA, Iowa
5560,"Parnell, Iowa",IA, Iowa
5561,"Paton, Iowa",IA, Iowa
5562,"Patterson, Iowa",IA, Iowa
5563,"Paullina, Iowa",IA, Iowa
5564,"Pella, Iowa",IA, Iowa
5565,"Peosta, Iowa",IA, Iowa
5566,"Perry, Iowa",IA, Iowa
5567,"Persia, Iowa",IA, Iowa
5568,"Peterson, Iowa",IA, Iowa
5569,"Pierson, Iowa",IA, Iowa
5570,"Pilot Mound, Iowa",IA, Iowa
5571,"Pioneer, Iowa",IA, Iowa
5572,"Pisgah, Iowa",IA, Iowa
5573,"Plainfield, Iowa",IA, Iowa
5574,"Plano, Iowa",IA, Iowa
5575,"Pleasant Hill, Iowa",IA, Iowa
5576,"Pleasanton, Iowa",IA, Iowa
5577,"Pleasant Plain, Iowa",IA, Iowa
5578,"Pleasantville, Iowa",IA, Iowa
5579,"Plover, Iowa",IA, Iowa
5580,"Plymouth, Iowa",IA, Iowa
5581,"Pocahontas, Iowa",IA, Iowa
5582,"Polk City, Iowa",IA, Iowa
5583,"Pomeroy, Iowa",IA, Iowa
5584,"Popejoy, Iowa",IA, Iowa
5585,"Portsmouth, Iowa",IA, Iowa
5586,"Postville, Iowa",IA, Iowa
5587,"Prairieburg, Iowa",IA, Iowa
5588,"Prairie City, Iowa",IA, Iowa
5589,"Prescott, Iowa",IA, Iowa
5590,"Preston, Iowa",IA, Iowa
5591,"Primghar, Iowa",IA, Iowa
5592,"Princeton, Iowa",IA, Iowa
5593,"Promise City, Iowa",IA, Iowa
5594,"Protivin, Iowa",IA, Iowa
5595,"Pulaski, Iowa",IA, Iowa
5596,"Quasqueton, Iowa",IA, Iowa
5597,"Quimby, Iowa",IA, Iowa
5598,"Radcliffe, Iowa",IA, Iowa
5599,"Rake, Iowa",IA, Iowa
5600,"Ralston, Iowa",IA, Iowa
5601,"Randalia, Iowa",IA, Iowa
5602,"Randall, Iowa",IA, Iowa
5603,"Randolph, Iowa",IA, Iowa
5604,"Rathbun, Iowa",IA, Iowa
5605,"Raymond, Iowa",IA, Iowa
5606,"Readlyn, Iowa",IA, Iowa
5607,"Reasnor, Iowa",IA, Iowa
5608,"Redding, Iowa",IA, Iowa
5609,"Redfield, Iowa",IA, Iowa
5610,"Red Oak, Iowa",IA, Iowa
5611,"Reinbeck, Iowa",IA, Iowa
5612,"Rembrandt, Iowa",IA, Iowa
5613,"Remsen, Iowa",IA, Iowa
5614,"Renwick, Iowa",IA, Iowa
5615,"Rhodes, Iowa",IA, Iowa
5616,"Riceville, Iowa",IA, Iowa
5617,"Richland, Iowa",IA, Iowa
5618,"Rickardsville, Iowa",IA, Iowa
5619,"Ricketts, Iowa",IA, Iowa
5620,"Ridgeway, Iowa",IA, Iowa
5621,"Rinard, Iowa",IA, Iowa
5622,"Ringsted, Iowa",IA, Iowa
5623,"Rippey, Iowa",IA, Iowa
5624,"Riverdale, Iowa",IA, Iowa
5625,"Riverside, Iowa",IA, Iowa
5626,"Riverton, Iowa",IA, Iowa
5627,"Robins, Iowa",IA, Iowa
5628,"Rock Falls, Iowa",IA, Iowa
5629,"Rockford, Iowa",IA, Iowa
5630,"Rock Rapids, Iowa",IA, Iowa
5631,"Rock Valley, Iowa",IA, Iowa
5632,"Rockwell, Iowa",IA, Iowa
5633,"Rockwell City, Iowa",IA, Iowa
5634,"Rodman, Iowa",IA, Iowa
5635,"Rodney, Iowa",IA, Iowa
5636,"Roland, Iowa",IA, Iowa
5637,"Rolfe, Iowa",IA, Iowa
5638,"Rome, Iowa",IA, Iowa
5639,"Rose Hill, Iowa",IA, Iowa
5640,"Rossie, Iowa",IA, Iowa
5641,"Rowan, Iowa",IA, Iowa
5642,"Rowley, Iowa",IA, Iowa
5643,"Royal, Iowa",IA, Iowa
5644,"Rudd, Iowa",IA, Iowa
5645,"Runnells, Iowa",IA, Iowa
5646,"Russell, Iowa",IA, Iowa
5647,"Ruthven, Iowa",IA, Iowa
5648,"Rutland, Iowa",IA, Iowa
5649,"Ryan, Iowa",IA, Iowa
5650,"Sabula, Iowa",IA, Iowa
5651,"Sac City, Iowa",IA, Iowa
5652,"Sageville, Iowa",IA, Iowa
5653,"Salem, Iowa",IA, Iowa
5654,"Salix, Iowa",IA, Iowa
5655,"Sanborn, Iowa",IA, Iowa
5656,"Sandyville, Iowa",IA, Iowa
5657,"Scarville, Iowa",IA, Iowa
5658,"Schaller, Iowa",IA, Iowa
5659,"Schleswig, Iowa",IA, Iowa
5660,"Scranton, Iowa",IA, Iowa
5661,"Searsboro, Iowa",IA, Iowa
5662,"Sergeant Bluff, Iowa",IA, Iowa
5663,"Seymour, Iowa",IA, Iowa
5664,"Shambaugh, Iowa",IA, Iowa
5665,"Shannon City, Iowa",IA, Iowa
5666,"Sharpsburg, Iowa",IA, Iowa
5667,"Sheffield, Iowa",IA, Iowa
5668,"Shelby, Iowa",IA, Iowa
5669,"Sheldahl, Iowa",IA, Iowa
5670,"Sheldon, Iowa",IA, Iowa
5671,"Shell Rock, Iowa",IA, Iowa
5672,"Shellsburg, Iowa",IA, Iowa
5673,"Shenandoah, Iowa",IA, Iowa
5674,"Sherrill, Iowa",IA, Iowa
5675,"Shueyville, Iowa",IA, Iowa
5676,"Sibley, Iowa",IA, Iowa
5677,"Sidney, Iowa",IA, Iowa
5678,"Sigourney, Iowa",IA, Iowa
5679,"Silver City, Iowa",IA, Iowa
5680,"Sioux Center, Iowa",IA, Iowa
5681,"Sioux City, Iowa",IA, Iowa
5682,"Sioux Rapids, Iowa",IA, Iowa
5683,"Slater, Iowa",IA, Iowa
5684,"Sloan, Iowa",IA, Iowa
5685,"Smithland, Iowa",IA, Iowa
5686,"Soldier, Iowa",IA, Iowa
5687,"Solon, Iowa",IA, Iowa
5688,"Somers, Iowa",IA, Iowa
5689,"South English, Iowa",IA, Iowa
5690,"Spencer, Iowa",IA, Iowa
5691,"Spillville, Iowa",IA, Iowa
5692,"Spirit Lake, Iowa",IA, Iowa
5693,"Spragueville, Iowa",IA, Iowa
5694,"Springbrook, Iowa",IA, Iowa
5695,"Spring Hill, Iowa",IA, Iowa
5696,"Springville, Iowa",IA, Iowa
5697,"Stacyville, Iowa",IA, Iowa
5698,"Stanhope, Iowa",IA, Iowa
5699,"Stanley, Iowa",IA, Iowa
5700,"Stanton, Iowa",IA, Iowa
5701,"Stanwood, Iowa",IA, Iowa
5702,"State Center, Iowa",IA, Iowa
5703,"Steamboat Rock, Iowa",IA, Iowa
5704,"Stockport, Iowa",IA, Iowa
5705,"Stockton, Iowa",IA, Iowa
5706,"Storm Lake, Iowa",IA, Iowa
5707,"Story City, Iowa",IA, Iowa
5708,"Stout, Iowa",IA, Iowa
5709,"Stratford, Iowa",IA, Iowa
5710,"Strawberry Point, Iowa",IA, Iowa
5711,"Struble, Iowa",IA, Iowa
5712,"Stuart, Iowa",IA, Iowa
5713,"Sully, Iowa",IA, Iowa
5714,"Sumner, Iowa",IA, Iowa
5715,"Superior, Iowa",IA, Iowa
5716,"Sutherland, Iowa",IA, Iowa
5717,"Swaledale, Iowa",IA, Iowa
5718,"Swan, Iowa",IA, Iowa
5719,"Swea City, Iowa",IA, Iowa
5720,"Swisher, Iowa",IA, Iowa
5721,"Tabor, Iowa",IA, Iowa
5722,"Tama, Iowa",IA, Iowa
5723,"Templeton, Iowa",IA, Iowa
5724,"Tennant, Iowa",IA, Iowa
5725,"Terril, Iowa",IA, Iowa
5726,"Thayer, Iowa",IA, Iowa
5727,"Thompson, Iowa",IA, Iowa
5728,"Thor, Iowa",IA, Iowa
5729,"Thornburg, Iowa",IA, Iowa
5730,"Thornton, Iowa",IA, Iowa
5731,"Thurman, Iowa",IA, Iowa
5732,"Tiffin, Iowa",IA, Iowa
5733,"Tingley, Iowa",IA, Iowa
5734,"Tipton, Iowa",IA, Iowa
5735,"Titonka, Iowa",IA, Iowa
5736,"Toledo, Iowa",IA, Iowa
5737,"Toronto, Iowa",IA, Iowa
5738,"Traer, Iowa",IA, Iowa
5739,"Treynor, Iowa",IA, Iowa
5740,"Tripoli, Iowa",IA, Iowa
5741,"Truesdale, Iowa",IA, Iowa
5742,"Truro, Iowa",IA, Iowa
5743,"Turin, Iowa",IA, Iowa
5744,"Udell, Iowa",IA, Iowa
5745,"Underwood, Iowa",IA, Iowa
5746,"Union, Iowa",IA, Iowa
5747,"Unionville, Iowa",IA, Iowa
5748,"University Heights, Iowa",IA, Iowa
5749,"University Park, Iowa",IA, Iowa
5750,"Urbana, Iowa",IA, Iowa
5751,"Urbandale, Iowa",IA, Iowa
5752,"Ute, Iowa",IA, Iowa
5753,"Vail, Iowa",IA, Iowa
5754,"Valeria, Iowa",IA, Iowa
5755,"Van Horne, Iowa",IA, Iowa
5756,"Van Meter, Iowa",IA, Iowa
5757,"Van Wert, Iowa",IA, Iowa
5758,"Varina, Iowa",IA, Iowa
5759,"Ventura, Iowa",IA, Iowa
5760,"Victor, Iowa",IA, Iowa
5761,"Villisca, Iowa",IA, Iowa
5762,"Vincent, Iowa",IA, Iowa
5763,"Vining, Iowa",IA, Iowa
5764,"Vinton, Iowa",IA, Iowa
5765,"Volga, Iowa",IA, Iowa
5766,"Wadena, Iowa",IA, Iowa
5767,"Wahpeton, Iowa",IA, Iowa
5768,"Walcott, Iowa",IA, Iowa
5769,"Walford, Iowa",IA, Iowa
5770,"Walker, Iowa",IA, Iowa
5771,"Wallingford, Iowa",IA, Iowa
5772,"Wall Lake, Iowa",IA, Iowa
5773,"Walnut, Iowa",IA, Iowa
5774,"Wapello, Iowa",IA, Iowa
5775,"Washington, Iowa",IA, Iowa
5776,"Washta, Iowa",IA, Iowa
5777,"Waterloo, Iowa",IA, Iowa
5778,"Waterville, Iowa",IA, Iowa
5779,"Waucoma, Iowa",IA, Iowa
5780,"Waukee, Iowa",IA, Iowa
5781,"Waukon, Iowa",IA, Iowa
5782,"Waverly, Iowa",IA, Iowa
5783,"Wayland, Iowa",IA, Iowa
5784,"Webb, Iowa",IA, Iowa
5785,"Webster, Iowa",IA, Iowa
5786,"Webster City, Iowa",IA, Iowa
5787,"Weldon, Iowa",IA, Iowa
5788,"Wellman, Iowa",IA, Iowa
5789,"Wellsburg, Iowa",IA, Iowa
5790,"Welton, Iowa",IA, Iowa
5791,"Wesley, Iowa",IA, Iowa
5792,"West Bend, Iowa",IA, Iowa
5793,"West Branch, Iowa",IA, Iowa
5794,"West Burlington, Iowa",IA, Iowa
5795,"West Chester, Iowa",IA, Iowa
5796,"West Des Moines, Iowa",IA, Iowa
5797,"Westfield, Iowa",IA, Iowa
5798,"Westgate, Iowa",IA, Iowa
5799,"West Liberty, Iowa",IA, Iowa
5800,"West Okoboji, Iowa",IA, Iowa
5801,"Westphalia, Iowa",IA, Iowa
5802,"West Point, Iowa",IA, Iowa
5803,"Westside, Iowa",IA, Iowa
5804,"West Union, Iowa",IA, Iowa
5805,"Westwood, Iowa",IA, Iowa
5806,"What Cheer, Iowa",IA, Iowa
5807,"Wheatland, Iowa",IA, Iowa
5808,"Whiting, Iowa",IA, Iowa
5809,"Whittemore, Iowa",IA, Iowa
5810,"Whitten, Iowa",IA, Iowa
5811,"Willey, Iowa",IA, Iowa
5812,"Williams, Iowa",IA, Iowa
5813,"Williamsburg, Iowa",IA, Iowa
5814,"Williamson, Iowa",IA, Iowa
5815,"Wilton, Iowa",IA, Iowa
5816,"Windsor Heights, Iowa",IA, Iowa
5817,"Winfield, Iowa",IA, Iowa
5818,"Winterset, Iowa",IA, Iowa
5819,"Winthrop, Iowa",IA, Iowa
5820,"Wiota, Iowa",IA, Iowa
5821,"Woden, Iowa",IA, Iowa
5822,"Woodbine, Iowa",IA, Iowa
5823,"Woodburn, Iowa",IA, Iowa
5824,"Woodward, Iowa",IA, Iowa
5825,"Woolstock, Iowa",IA, Iowa
5826,"Worthington, Iowa",IA, Iowa
5827,"Wyoming, Iowa",IA, Iowa
5828,"Yale, Iowa",IA, Iowa
5829,"Yetter, Iowa",IA, Iowa
5830,"Zearing, Iowa",IA, Iowa
5831,"Zwingle, Iowa",IA, Iowa
5832,"Abbyville, Kansas",KS, Kansas
5833,"Abilene, Kansas",KS, Kansas
5834,"Admire, Kansas",KS, Kansas
5835,"Agenda, Kansas",KS, Kansas
5836,"Agra, Kansas",KS, Kansas
5837,"Albert, Kansas",KS, Kansas
5838,"Alden, Kansas",KS, Kansas
5839,"Alexander, Kansas",KS, Kansas
5840,"Allen, Kansas",KS, Kansas
5841,"Alma, Kansas",KS, Kansas
5842,"Almena, Kansas",KS, Kansas
5843,"Altamont, Kansas",KS, Kansas
5844,"Alta Vista, Kansas",KS, Kansas
5845,"Alton, Kansas",KS, Kansas
5846,"Altoona, Kansas",KS, Kansas
5847,"Americus, Kansas",KS, Kansas
5848,"Andale, Kansas",KS, Kansas
5849,"Andover, Kansas",KS, Kansas
5850,"Anthony, Kansas",KS, Kansas
5851,"Arcadia, Kansas",KS, Kansas
5852,"Argonia, Kansas",KS, Kansas
5853,"Arkansas City, Kansas",KS, Kansas
5854,"Arlington, Kansas",KS, Kansas
5855,"Arma, Kansas",KS, Kansas
5856,"Ashland, Kansas",KS, Kansas
5857,"Assaria, Kansas",KS, Kansas
5858,"Atchison, Kansas",KS, Kansas
5859,"Athol, Kansas",KS, Kansas
